danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,238733,4
0.479,0.14,3,-14.753,1,0.0725,0.988,0.65,0.153,0.415,81.674,201200,4
0.747,0.801,7,-6.172,0,0.0493,0.0783,0.0,0.0656,0.713,126.798,176253,4
0.567,0.227,10,-13.441,1,0.029,0.972,0.601,0.11,0.0396,136.123,313293,4
0.213,0.229,7,-15.769,1,0.0361,0.473,0.744,0.0956,0.138,89.07,259600,4
0.303,0.289,2,-12.824,1,0.0383,0.994,0.00824,0.115,0.324,99.502,181880,4
0.229,0.704,9,-4.692,1,0.0342,0.000135,0.000384,0.15,0.179,74.6,338440,4
0.478,0.534,5,-9.985,1,0.0386,0.485,0.00425,0.188,0.673,100.317,181707,4
0.233,0.176,9,-19.062,1,0.0363,0.983,0.733,0.432,0.0581,100.824,382627,4
0.69,0.2,0,-14.27,0,0.0742,0.994,0.000164,0.165,0.725,123.231,208893,4
0.611,0.453,7,-10.972,1,0.0436,0.665,2.45e-06,0.163,0.76,114.736,170733,4
0.565,0.968,1,-5.165,1,0.0568,1.33e-05,0.188,0.089,0.693,108.003,248906,4
0.659,0.347,3,-17.481,1,0.865,0.816,0.0,0.283,0.653,76.202,97800,1
0.36,0.171,8,-15.132,1,0.0323,0.904,0.0,0.112,0.288,116.792,188827,4
0.576,0.306,5,-14.524,0,0.0558,0.563,0.00157,0.131,0.363,115.716,799307,4
0.448,0.981,2,-4.532,1,0.157,0.322,0.00518,0.0718,0.743,129.905,448187,4
0.423,0.553,8,-12.982,1,0.0805,0.44,0.00211,0.0673,0.762,197.431,237200,4
0.81,0.144,10,-18.076,0,0.0532,0.896,0.371,0.125,0.431,118.792,166440,4
0.443,0.452,9,-6.452,1,0.0313,0.241,1.03e-06,0.107,0.298,128.47,87133,3
0.661,0.745,6,-7.472,1,0.361,0.139,0.0,0.267,0.78,85.319,267133,4
0.346,0.339,0,-14.342,1,0.039,0.995,1.6e-05,0.588,0.605,92.245,173375,4
0.378,0.521,3,-5.029,1,0.0296,0.0449,0.00579,0.112,0.115,85.141,262560,4
0.752,0.54,9,-9.8,1,0.0716,0.805,0.0208,0.677,0.746,84.922,154560,4
0.705,0.721,4,-7.083,1,0.19,0.0316,0.0,0.248,0.819,159.98,268413,4
0.716,0.485,8,-8.241,1,0.237,0.0401,0.0,0.277,0.556,148.141,247600,4
0.718,0.431,2,-8.736,1,0.0314,0.132,0.000165,0.0686,0.324,139.618,254373,4
0.61,0.817,4,-9.45,0,0.133,0.296,0.00336,0.0884,0.89,176.735,202236,4
0.526,0.464,5,-19.116,0,0.036,0.892,0.744,0.11,0.884,101.642,335427,4
0.559,0.142,5,-15.55,1,0.0411,0.97,0.927,0.121,0.283,131.305,191707,4
0.59,0.11,11,-21.287,1,0.224,0.985,6.72e-05,0.161,0.491,99.784,173133,4
0.202,0.579,7,-7.31,1,0.0314,0.00292,8.1e-05,0.0595,0.117,140.71,235613,4
0.384,0.268,8,-11.525,1,0.0671,0.763,4.19e-05,0.185,0.496,197.609,196333,4
0.71,0.486,11,-6.221,0,0.251,0.0641,0.0,0.112,0.17,133.284,226733,4
0.533,0.793,9,-5.953,1,0.0374,0.0277,0.0429,0.327,0.91,127.397,413427,4
0.348,0.359,7,-11.69,0,0.0305,0.119,0.248,0.14,0.203,87.151,730267,4
0.482,0.215,2,-14.083,1,0.0306,0.665,2.13e-05,0.103,0.507,129.401,278840,4
0.877,0.547,7,-5.705,1,0.18,0.0122,1.51e-05,0.028,0.687,99.034,228373,4
0.418,0.436,7,-12.942,1,0.0327,0.527,0.0,0.0896,0.704,169.748,202160,4
0.611,0.198,5,-16.525,1,0.0285,0.87,0.000432,0.109,0.412,77.301,216013,4
0.539,0.0922,8,-18.465,1,0.0305,0.93,3.35e-06,0.0877,0.708,95.738,257760,4
0.638,0.738,8,-4.287,1,0.0456,0.0615,0.00106,0.0429,0.513,134.954,223640,4
0.387,0.751,6,-9.043,0,0.119,0.00193,0.00495,0.0752,0.788,192.982,125693,4
0.658,0.57,2,-5.196,1,0.0684,0.426,0.0,0.0545,0.962,170.707,201533,4
0.72,0.779,9,-9.232,1,0.0368,0.321,0.0508,0.189,0.508,109.447,283387,4
0.687,0.187,4,-14.237,1,0.0329,0.907,0.0,0.0988,0.503,125.631,110627,4
0.286,0.93,11,-8.49,0,0.0909,0.00234,0.000697,0.0946,0.128,99.741,238107,4
0.587,0.174,0,-10.9,0,0.513,0.905,0.000573,0.695,0.411,72.681,160040,4
0.555,0.284,11,-15.655,0,0.0273,0.00108,0.13,0.111,0.398,88.307,145267,3
0.362,0.181,5,-14.66,0,0.0574,0.995,0.93,0.0894,0.143,128.53,166733,5
0.629,0.795,6,-6.02,1,0.0278,0.136,5.44e-06,0.132,0.6,110.583,190080,3
0.248,0.0784,7,-31.488,1,0.0429,0.961,0.154,0.0985,0.0976,129.337,134667,4
0.317,0.921,5,-5.273,1,0.113,0.0523,0.0,0.0996,0.71,76.413,201560,4
0.528,0.465,1,-8.528,1,0.0438,0.394,1.21e-05,0.254,0.482,165.794,245867,4
0.522,0.901,4,-8.549,1,0.0479,0.535,8.47e-06,0.176,0.916,166.886,131200,4
0.716,0.792,2,-8.411,1,0.0646,0.21,0.000109,0.456,0.941,132.397,121213,4
0.463,0.911,0,-5.274,1,0.0587,0.019,0.00322,0.107,0.466,163.614,220960,4
0.336,0.0975,4,-22.5,0,0.0437,0.933,0.000287,0.0747,0.166,131.97,456267,3
0.243,0.0747,5,-16.546,0,0.0312,0.923,5.91e-05,0.294,0.326,84.206,162600,3
0.832,0.288,8,-11.539,1,0.0972,0.863,0.664,0.143,0.819,103.449,164973,4
0.699,0.467,4,-8.578,0,0.0375,0.685,0.0,0.315,0.764,119.287,130173,4
0.46,0.225,7,-14.588,1,0.0358,0.761,0.0,0.0419,0.238,80.475,163107,3
0.452,0.576,5,-8.022,0,0.0826,0.975,0.695,0.442,0.753,98.58,131600,4
0.447,0.916,9,-5.315,1,0.0363,4.38e-05,4.36e-05,0.356,0.481,99.469,140467,4
0.572,0.211,4,-14.401,0,0.112,0.995,0.881,0.11,0.901,79.227,196880,4
0.284,0.995,11,-8.842,0,0.0634,0.000209,0.201,0.0416,0.109,99.854,355667,4
0.467,0.578,9,-13.635,1,0.0331,0.0715,0.00192,0.0436,0.682,135.67,262827,4
0.516,0.297,4,-11.251,1,0.0764,0.357,0.00017,0.346,0.47,136.832,224040,4
0.507,0.449,5,-11.073,0,0.055,0.358,2.28e-06,0.108,0.598,110.491,478636,4
0.643,0.726,9,-9.314,1,0.0255,0.000772,0.00969,0.07,0.925,100.687,308333,4
0.713,0.841,5,-8.234,1,0.0385,0.214,0.0,0.178,0.968,90.986,173467,4
0.573,0.936,0,-4.195,1,0.0321,0.294,0.0327,0.116,0.784,106.103,262000,4
0.323,0.757,2,-8.344,1,0.0429,0.0597,7.53e-05,0.057,0.725,134.693,185759,4
0.598,0.178,5,-15.006,1,0.0267,0.757,0.0,0.243,0.65,95.568,125840,4
0.832,0.538,1,-9.667,1,0.0655,0.0387,0.00847,0.101,0.357,132.599,271600,4
0.67,0.668,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.033,179053,4
0.577,0.758,1,-9.053,0,0.0566,0.173,1e-05,0.68,0.584,112.793,262640,4
0.478,0.505,0,-7.635,1,0.298,0.647,0.0,0.161,0.369,131.642,245000,4
0.699,0.513,2,-12.329,1,0.0278,0.354,0.155,0.0658,0.728,136.194,211760,4
0.556,0.379,3,-15.324,1,0.0326,0.651,3.24e-06,0.668,0.76,110.766,164347,4
0.648,0.3,2,-7.736,1,0.0473,0.917,2.18e-06,0.126,0.698,78.468,154173,4
0.609,0.316,0,-12.77,1,0.0326,0.785,0.919,0.15,0.698,97.09,154867,4
0.757,0.435,8,-10.139,0,0.032,0.339,0.396,0.0997,0.942,135.639,126600,4
0.471,0.585,1,-6.105,1,0.0822,0.786,0.0,0.811,0.655,150.719,169747,4
0.472,0.574,10,-13.724,1,0.0381,0.0426,0.0129,0.0942,0.695,123.709,235733,4
0.852,0.316,7,-13.263,1,0.241,0.885,8.15e-06,0.06,0.883,114.256,180240,4
0.385,0.0728,10,-24.084,1,0.0493,0.994,0.911,0.16,0.27,74.168,343440,4
0.609,0.807,9,-8.286,1,0.0559,0.015,0.00123,0.37,0.754,121.768,216693,4
0.0651,0.408,7,-12.277,0,0.0337,0.852,0.904,0.666,0.275,67.568,381267,4
0.854,0.43,2,-16.207,1,0.358,0.367,0.0,0.61,0.455,107.57,169333,4
0.63,0.9,4,-3.955,1,0.0387,0.000639,0.852,0.203,0.155,134.988,193778,4
0.559,0.414,9,-7.032,0,0.351,0.0445,0.0,0.204,0.472,155.949,212347,4
0.586,0.421,2,-8.869,1,0.0294,0.474,0.0,0.13,0.17,137.941,230600,4
0.667,0.633,2,-9.332,0,0.0373,0.798,0.0198,0.0951,0.731,141.935,281400,4
0.371,0.972,5,-5.055,0,0.0969,0.000596,9.78e-05,0.172,0.133,138.095,284107,4
0.793,0.395,4,-12.078,0,0.0393,0.416,0.00235,0.0872,0.515,132.889,281600,4
0.262,0.16,5,-17.458,1,0.0375,0.982,0.0397,0.299,0.246,86.574,173680,3
0.446,0.13,2,-12.862,1,0.0351,0.989,0.338,0.107,0.113,122.429,190573,3
0.723,0.486,7,-10.101,1,0.0551,0.331,0.00326,0.281,0.716,110.834,173560,4
0.148,0.00543,7,-36.101,1,0.0392,0.946,0.902,0.16,0.0373,104.562,407467,4
0.587,0.53,3,-7.48,1,0.0668,0.965,0.766,0.169,0.83,76.45,183856,4
0.778,0.879,8,-4.951,0,0.0371,0.399,0.792,0.15,0.942,98.077,244667,4
0.508,0.91,0,-5.743,0,0.0786,0.00134,0.465,0.15,0.491,100.058,316173,4
0.358,0.465,10,-7.384,1,0.0433,0.655,0.0,0.155,0.535,87.706,250686,4
0.647,0.522,7,-7.198,0,0.0481,0.804,0.0,0.231,0.823,124.1,158347,4
0.453,0.643,9,-10.163,1,0.0555,0.461,0.0,0.0972,0.825,143.775,201533,4
0.677,0.873,2,-5.752,1,0.0294,0.0116,0.00402,0.0747,0.912,130.79,148467,4
0.105,0.158,11,-18.035,1,0.0391,0.955,0.773,0.0975,0.0383,85.633,608000,4
0.493,0.312,4,-13.835,1,0.031,0.137,1.32e-06,0.222,0.701,113.267,144827,4
0.47,0.0693,4,-15.798,1,0.038,0.928,0.681,0.146,0.285,129.005,228253,3
0.446,0.857,0,-9.687,1,0.0465,0.36,1.54e-06,0.343,0.562,165.529,227027,4
0.629,0.714,7,-9.104,1,0.0361,0.941,0.97,0.284,0.965,126.95,184086,3
0.328,0.968,2,-5.756,0,0.112,0.00144,0.072,0.825,0.291,91.742,314787,4
0.388,0.332,1,-11.166,0,0.045,0.0579,0.0,0.165,0.543,181.222,124000,4
0.523,0.313,5,-11.524,1,0.0441,0.594,0.0738,0.0936,0.819,77.535,180307,4
0.495,0.728,7,-7.797,1,0.0546,0.00395,0.000528,0.0676,0.454,100.308,278293,4
0.537,0.543,3,-11.77,1,0.0924,0.907,0.018,0.319,0.592,121.807,149400,4
0.728,0.742,7,-5.969,0,0.038,0.0564,0.0,0.0757,0.799,127.749,232440,4
0.72,0.206,11,-16.428,0,0.0462,0.867,1.18e-05,0.129,0.647,107.806,184373,4
0.451,0.708,2,-10.517,1,0.0421,0.00109,0.000736,0.194,0.962,170.889,219427,4
0.517,0.567,9,-13.868,1,0.0453,0.701,1.09e-05,0.386,0.863,101.491,168507,4
0.585,0.148,8,-12.494,0,0.0624,0.984,0.159,0.105,0.572,96.06,188067,3
0.718,0.28,6,-16.815,1,0.948,0.442,0.0,0.405,0.562,126.979,412107,4
0.489,0.00243,2,-35.804,0,0.0896,0.992,0.963,0.0804,0.35,67.452,194893,3
0.585,0.248,0,-17.56,1,0.0352,0.852,0.386,0.078,0.423,140.508,184187,4
0.55,0.756,11,-10.314,1,0.0297,0.0158,0.00343,0.179,0.903,139.697,152267,4
0.467,0.987,9,-3.952,1,0.0884,2.1e-05,0.00776,0.112,0.583,98.3,169173,4
0.415,0.532,5,-9.718,1,0.0538,0.442,1.34e-06,0.202,0.911,161.074,138040,4
0.815,0.257,0,-24.477,1,0.372,0.993,0.428,0.0823,0.965,132.017,155253,4
0.35,0.375,6,-11.097,1,0.0295,0.125,4.35e-06,0.209,0.428,73.824,142987,4
0.539,0.746,6,-5.242,0,0.036,0.00324,5.08e-06,0.085,0.287,118.994,221000,4
0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,226973,4
0.498,0.811,1,-8.884,0,0.044,0.0425,0.0,0.0959,0.828,76.782,218013,4
0.713,0.613,6,-4.839,1,0.0522,0.377,2.79e-06,0.308,0.98,133.749,190413,4
0.494,0.842,0,-4.633,1,0.0348,0.378,0.0,0.0625,0.777,170.957,157800,4
0.282,0.278,0,-16.836,0,0.0468,0.995,0.869,0.357,0.534,73.195,192947,3
0.46,0.621,6,-6.436,0,0.0303,0.00324,0.0,0.131,0.164,136.679,195867,4
0.601,0.267,4,-9.512,1,0.16,0.986,0.893,0.078,0.631,114.663,158800,4
0.483,0.556,10,-8.296,1,0.0323,0.0514,0.163,0.0981,0.231,140.001,300027,4
0.504,0.0593,0,-23.374,1,0.048,0.985,0.871,0.103,0.39,87.195,191413,4
0.385,0.184,2,-21.594,0,0.0346,0.789,0.739,0.669,0.221,92.58,263827,4
0.384,0.992,10,-3.249,0,0.125,3.36e-05,7.79e-05,0.565,0.0988,160.038,235640,4
0.175,0.0869,10,-18.019,1,0.0375,0.926,0.00545,0.0978,0.14,78.764,266000,4
0.588,0.543,5,-14.886,1,0.143,0.96,0.0737,0.0748,0.58,100.27,178853,3
0.729,0.738,1,-11.047,1,0.0755,0.234,4.62e-06,0.0512,0.944,171.036,171333,4
0.559,0.206,3,-13.695,1,0.0417,0.947,0.00138,0.152,0.467,98.483,113827,5
0.438,0.356,9,-12.868,0,0.0512,0.292,0.191,0.128,0.354,207.23,208360,4
0.285,0.584,9,-9.221,1,0.0432,0.279,0.00135,0.135,0.633,177.421,182867,3
0.667,0.259,5,-12.226,1,0.207,0.775,1.27e-05,0.11,0.635,151.003,187600,4
0.54,0.498,11,-9.085,0,0.181,0.000628,0.00183,0.363,0.373,118.211,207882,4
0.644,0.84,8,-4.808,1,0.0418,0.162,0.0,0.0599,0.841,99.036,200613,4
0.609,0.172,0,-19.355,1,0.915,0.133,1.5e-06,0.114,0.648,203.144,110300,4
0.541,0.247,0,-19.291,1,0.0432,0.982,0.868,0.131,0.812,111.664,184920,4
0.583,0.546,6,-10.885,1,0.0742,0.157,0.0,0.094,0.952,106.65,232093,4
0.456,0.402,5,-13.74,0,0.112,0.314,0.015,0.353,0.658,199.825,341733,4
0.321,0.207,3,-16.264,1,0.0345,0.876,0.0291,0.183,0.308,105.672,171927,3
0.844,0.688,4,-8.594,0,0.291,0.145,0.00351,0.104,0.726,96.671,265400,4
0.36,0.794,2,-5.088,1,0.0418,0.0742,7.19e-06,0.0976,0.446,175.682,217160,4
0.23,0.41,5,-9.152,0,0.0329,0.962,2.24e-05,0.154,0.378,82.892,157587,4
0.639,0.494,7,-11.351,1,0.0527,0.949,0.889,0.114,0.905,105.635,196120,4
0.911,0.636,1,-6.202,1,0.198,0.00856,0.0,0.0959,0.431,88.956,171236,4
0.686,0.858,1,-6.844,1,0.4,0.0169,0.0,0.339,0.356,141.575,655387,4
0.478,0.0643,9,-27.627,0,0.0396,0.854,0.814,0.111,0.0395,117.794,250947,3
0.624,0.627,2,-9.507,1,0.0503,0.575,0.0,0.085,0.748,124.945,222545,4
0.738,0.635,8,-8.349,1,0.0312,0.476,0.00277,0.294,0.959,98.779,113107,4
0.0896,0.0076,2,-36.963,1,0.0392,0.971,0.702,0.756,0.0939,85.235,178200,3
0.716,0.31,10,-14.466,0,0.0469,0.876,0.935,0.131,0.436,125.691,455000,4
0.306,0.31,11,-10.371,1,0.0336,0.603,2.72e-05,0.112,0.126,207.508,214369,3
0.711,0.577,9,-8.264,0,0.0405,0.491,2.22e-05,0.161,0.481,88.149,281333,4
0.411,0.579,0,-7.713,1,0.0298,0.16,0.0,0.144,0.599,102.938,251493,4
0.262,0.979,0,-4.231,1,0.0765,0.0338,0.00837,0.191,0.797,181.2,88133,4
0.508,0.52,11,-7.39,0,0.0294,0.0519,1.17e-06,0.0842,0.294,126.63,178267,4
0.441,0.83,4,-9.626,0,0.076,0.113,0.606,0.725,0.453,98.298,255295,4
0.679,0.16,7,-20.34,0,0.0338,0.684,0.00183,0.1,0.361,103.084,257173,4
0.751,0.0977,8,-29.548,1,0.929,0.68,0.0,0.251,0.277,54.857,61080,4
0.418,0.67,2,-10.331,0,0.143,0.776,0.0285,0.214,0.211,112.938,163067,4
0.596,0.652,7,-6.288,1,0.027,0.248,3.64e-05,0.111,0.872,138.968,169000,4
0.234,0.0797,1,-20.038,1,0.0357,0.985,0.856,0.0686,0.0397,136.655,173493,4
0.409,0.512,9,-12.215,0,0.0291,0.0447,7.67e-05,0.493,0.652,172.424,224600,4
0.621,0.0516,9,-30.21,0,0.0576,0.813,0.926,0.111,0.452,77.674,182560,4
0.476,0.217,8,-10.75,1,0.0308,0.892,6.09e-05,0.0966,0.121,116.079,323187,4
0.419,0.433,2,-10.168,1,0.0284,0.811,0.000193,0.165,0.161,88.122,172547,3
0.571,0.413,11,-9.045,0,0.026,0.188,4.25e-05,0.154,0.0936,108.954,135080,4
0.438,0.805,11,-4.955,0,0.0787,0.971,0.000232,0.3,0.6,109.684,185506,4
0.561,0.157,5,-16.234,0,0.0425,0.879,0.795,0.0995,0.155,111.844,993733,4
0.593,0.855,11,-6.679,1,0.0365,0.000214,0.0,0.11,0.832,107.025,196013,4
0.463,0.296,3,-17.0,1,0.0252,0.458,0.00609,0.102,0.375,90.568,216440,4
0.332,0.808,5,-8.463,1,0.0915,0.635,0.0,0.777,0.61,174.035,368333,4
0.687,0.677,2,-4.172,1,0.0508,0.000658,0.000146,0.0564,0.546,75.052,199773,4
0.902,0.673,4,-7.481,1,0.458,0.159,0.0,0.289,0.615,132.066,177048,4
0.257,0.194,2,-14.903,1,0.0336,0.988,0.0,0.0983,0.297,90.534,154507,4
0.238,0.0372,1,-28.545,1,0.0437,0.954,0.00133,0.515,0.0867,97.636,169453,4
0.566,0.843,10,-5.233,0,0.314,0.34,0.0,0.133,0.758,80.443,304253,4
0.611,0.763,11,-4.677,0,0.277,0.0025,0.0,0.182,0.496,171.978,286787,4
0.533,0.884,1,-7.968,1,0.0414,0.000692,0.00697,0.121,0.472,121.371,373453,4
0.732,0.922,10,-3.403,0,0.502,0.269,0.0,0.914,0.531,93.784,228667,4
0.32,0.692,4,-9.297,1,0.0362,0.00221,0.194,0.119,0.355,79.665,533000,4
0.607,0.32,6,-13.036,1,0.03,0.582,0.0,0.168,0.234,89.78,189933,3
0.594,0.421,7,-13.707,0,0.0312,0.198,0.0,0.0832,0.637,74.041,238467,4
0.504,0.401,6,-11.289,1,0.0386,0.543,2.24e-05,0.243,0.666,167.84,239493,3
0.67,0.0881,1,-21.543,0,0.0639,0.962,0.0,0.219,0.682,99.59,177760,4
0.554,0.559,9,-4.146,1,0.032,0.78,0.0,0.0146,0.871,113.66,191533,4
0.321,0.0201,11,-30.346,1,0.0373,0.994,0.906,0.0844,0.0337,125.935,333880,3
0.491,0.491,0,-12.91,0,0.0699,0.0512,0.761,0.211,0.547,148.701,309533,4
0.363,0.886,0,-11.33,1,0.0767,0.03,0.107,0.161,0.392,117.16,229600,4
0.341,0.888,2,-12.37,1,0.0541,0.00422,0.000313,0.957,0.561,142.78,216500,4
0.404,0.238,2,-17.277,0,0.0535,0.686,0.33,0.122,0.489,113.486,188173,4
0.234,0.402,6,-14.535,1,0.0407,0.764,2.11e-06,0.751,0.227,79.82,403667,4
0.344,0.669,7,-11.194,1,0.0402,0.0672,0.192,0.979,0.147,120.083,525867,4
0.491,0.492,5,-6.632,1,0.112,0.359,0.757,0.022,0.871,140.385,163039,4
0.561,0.405,2,-10.398,0,0.0274,0.954,0.0,0.127,0.81,92.25,198173,4
0.446,0.468,11,-9.844,1,0.0323,0.235,0.0,0.0963,0.223,169.983,263307,4
0.758,0.867,11,-5.087,1,0.0475,0.152,0.0,0.308,0.964,102.018,166573,4
0.434,0.249,4,-20.912,0,0.131,0.667,0.086,0.756,0.247,89.515,230200,4
0.229,0.0174,11,-29.373,1,0.0356,0.99,0.921,0.0799,0.0889,68.331,368533,3
0.729,0.681,4,-11.622,0,0.0855,0.353,2.45e-05,0.292,0.814,118.101,373238,3
0.635,0.758,0,-7.173,0,0.095,0.00107,0.575,0.239,0.733,155.043,201827,4
0.68,0.381,5,-16.646,0,0.0291,0.112,0.0,0.0316,0.701,82.186,304027,4
0.4,0.754,7,-3.899,1,0.0348,0.0186,0.0,0.316,0.231,160.031,216653,4
0.838,0.492,1,-5.69,0,0.038,0.251,0.0,0.262,0.895,115.092,237333,4
0.276,0.394,10,-10.04,1,0.0334,0.732,0.0,0.292,0.486,138.561,191320,5
0.51,0.516,6,-8.455,1,0.0304,0.195,0.0,0.103,0.326,77.911,328133,4
0.536,0.643,9,-6.888,1,0.0357,0.177,0.0308,0.417,0.479,82.898,230707,4
0.298,0.0448,2,-17.281,0,0.0354,0.988,0.875,0.12,0.0574,54.356,137840,4
0.57,0.398,5,-13.111,1,0.0294,0.43,0.00638,0.11,0.411,125.132,192280,3
0.727,0.326,9,-13.189,0,0.0526,0.615,0.00213,0.035,0.96,109.712,187960,4
0.355,0.855,6,-8.399,1,0.0329,2.8e-06,0.952,0.0897,0.349,105.365,204500,4
0.458,0.962,0,-6.634,1,0.0694,0.000242,0.375,0.297,0.605,171.824,173867,4
0.514,0.697,8,-6.439,0,0.026,0.183,4.37e-05,0.358,0.503,83.962,218627,4
0.657,0.376,9,-6.534,1,0.0463,0.688,2.54e-05,0.272,0.575,84.905,236794,4
0.795,0.377,10,-9.118,0,0.0903,0.98,0.296,0.452,0.858,116.453,167493,4
0.654,0.0947,8,-15.579,0,0.0793,0.959,1.46e-05,0.2,0.375,91.189,138947,4
0.312,0.0141,1,-35.464,1,0.0473,0.989,0.939,0.143,0.0636,65.017,251533,4
0.635,0.262,9,-12.782,1,0.0391,0.626,0.0,0.145,0.352,93.237,184009,4
0.527,0.427,7,-9.934,0,0.0354,0.992,0.143,0.289,0.85,77.685,207213,4
0.435,0.631,0,-7.107,1,0.0287,0.00567,0.0,0.14,0.375,137.292,252160,4
0.545,0.0444,7,-20.072,1,0.0352,0.918,0.000187,0.0926,0.397,94.014,244440,4
0.346,0.439,2,-12.337,1,0.0388,0.994,2.03e-05,0.132,0.662,114.846,203600,4
0.599,0.64,1,-15.471,1,0.0282,0.00408,0.00208,0.652,0.586,133.99,266027,4
0.444,0.632,2,-9.12,0,0.0345,0.977,0.855,0.173,0.908,84.075,164667,4
0.741,0.546,5,-9.122,0,0.0713,0.0369,0.0,0.0733,0.689,141.978,180400,4
0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,268813,3
0.367,0.249,9,-12.859,1,0.0306,0.13,0.0203,0.129,0.166,103.943,286027,3
0.53,0.706,10,-7.119,1,0.0686,0.0691,2.12e-06,0.11,0.322,149.977,225645,4
0.408,0.527,9,-8.514,0,0.035,0.88,0.0626,0.0989,0.748,112.948,196067,1
0.426,0.881,4,-4.526,1,0.0404,0.00573,0.0693,0.389,0.259,139.986,247893,4
0.472,0.446,5,-7.416,0,0.0354,0.00273,0.0606,0.091,0.0456,77.562,225293,4
0.459,0.0985,4,-21.128,1,0.052,0.993,0.909,0.157,0.486,153.537,188480,3
0.456,0.325,4,-15.917,0,0.129,0.996,0.95,0.327,0.44,127.493,172493,4
0.448,0.199,7,-15.143,0,0.0939,0.995,0.904,0.104,0.529,131.174,180533,4
0.736,0.553,6,-10.389,1,0.0399,0.697,0.000123,0.424,0.511,129.463,373800,4
0.343,0.267,2,-14.511,0,0.0355,0.913,0.00737,0.104,0.292,79.242,187800,4
0.461,0.126,5,-22.793,1,0.0519,0.986,0.843,0.112,0.659,120.866,162413,4
0.285,0.0599,8,-22.678,1,0.0398,0.994,0.88,0.218,0.172,79.164,229987,4
0.822,0.478,1,-8.746,1,0.0343,0.559,0.0073,0.0813,0.722,117.394,251573,4
0.65,0.8,1,-5.465,1,0.129,0.00338,0.0743,0.0895,0.68,93.296,215933,4
0.28,0.566,4,-9.711,0,0.0723,0.493,2.44e-06,0.611,0.32,78.072,449227,4
0.585,0.477,9,-12.336,0,0.0468,0.903,0.923,0.297,0.898,110.272,178893,4
0.395,0.798,10,-7.661,1,0.0419,0.696,0.0,0.136,0.735,136.271,114453,4
0.729,0.562,4,-9.577,0,0.0597,0.57,0.000118,0.118,0.949,75.546,203800,4
0.695,0.388,2,-15.232,1,0.0305,0.14,0.0,0.0902,0.569,116.067,196440,4
0.716,0.707,6,-7.104,1,0.0533,0.174,2.12e-05,0.0463,0.967,155.96,169960,4
0.501,0.344,7,-9.45,0,0.074,0.995,0.912,0.178,0.598,73.31,181840,4
0.48,0.45,2,-11.087,1,0.0272,0.204,7.93e-05,0.105,0.556,157.844,439440,4
0.425,0.0431,8,-15.394,1,0.0389,0.996,0.914,0.19,0.366,72.847,173000,3
0.6,0.453,5,-14.704,1,0.0717,0.917,0.239,0.123,0.178,123.434,33653,4
0.731,0.812,2,-7.876,1,0.0913,0.704,0.0,0.0604,0.964,111.152,181123,4
0.52,0.31,4,-9.166,1,0.0607,0.902,0.0,0.0775,0.885,202.487,194462,3
0.625,0.425,9,-11.805,1,0.0424,0.623,0.0,0.346,0.778,91.079,170400,4
0.568,0.452,5,-10.451,0,0.0391,0.929,2.89e-06,0.179,0.789,94.064,113842,4
0.535,0.249,7,-9.284,1,0.0405,0.81,0.0,0.839,0.137,129.226,214133,4
0.562,0.558,4,-3.572,1,0.0453,0.858,0.0,0.107,0.839,174.704,151413,4
0.47,0.199,10,-14.103,1,0.0314,0.843,4.59e-06,0.0657,0.468,92.109,180680,4
0.383,0.77,0,-7.096,1,0.0487,0.209,0.00432,0.13,0.917,172.467,122867,4
0.243,0.104,3,-17.171,1,0.0386,0.964,0.744,0.106,0.0873,73.819,534587,4
0.675,0.784,6,-10.243,0,0.0468,0.00444,0.0127,0.377,0.939,128.53,267093,4
0.433,0.675,7,-8.986,1,0.0325,0.146,0.00251,0.348,0.54,95.052,250667,4
0.518,0.269,0,-14.016,0,0.0373,0.523,0.000739,0.251,0.389,108.892,787960,4
0.415,0.15,9,-13.046,0,0.0281,0.946,3.36e-06,0.0973,0.127,77.524,167120,4
0.354,0.449,9,-11.353,1,0.03,0.000513,0.778,0.344,0.0397,195.983,156480,4
0.773,0.295,9,-16.86,1,0.0377,0.202,0.00638,0.0532,0.795,113.174,324960,3
0.371,0.909,4,-5.704,1,0.101,0.000341,0.508,0.0894,0.48,132.885,353693,4
0.756,0.863,7,-3.39,1,0.028,0.404,0.0,0.112,0.915,132.987,213147,4
0.658,0.897,5,-7.526,1,0.0316,0.151,0.777,0.178,0.969,139.99,230587,4
0.629,0.539,7,-7.006,0,0.063,0.166,0.0,0.189,0.316,109.885,193747,4
0.507,0.302,3,-18.427,1,0.0925,0.835,0.488,0.105,0.503,102.78,309307,4
0.693,0.72,2,-5.606,1,0.0459,0.0126,0.0,0.126,0.453,104.985,226640,4
0.631,0.141,7,-10.058,1,0.345,0.995,0.187,0.178,0.663,129.654,182811,4
0.321,0.477,7,-6.853,1,0.0431,0.625,0.0,0.0878,0.562,195.474,169280,4
